"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL4637593";"";"None";"597.11";"2";"6.68";"NP10";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CC(C)(O)C3)cc2Cl)cccc1-c1ccc2c(c1)OCCO2";"IC50";"'>='";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4621696";"Inhibition of human PD1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4619786";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"10.0"
"CHEMBL4636774";"";"None";"567.09";"2";"7.25";"NP16";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CC[C@H](C(=O)O)C3)cc2Cl)cccc1-c1ccccc1";"IC50";"'>='";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4621696";"Inhibition of human PD1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4619786";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"10.0"
"CHEMBL4642001";"";"None";"569.10";"2";"6.27";"NP21";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3C[C@@H](O)C[C@@H]3CO)cc2Cl)cccc1-c1ccccc1";"IC50";"'>='";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4621696";"Inhibition of human PD1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4619786";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"10.0"
"CHEMBL5180663";"";"None";"641.12";"2";"6.14";"BMS-1166";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3C[C@@H](O)C[C@H]3C(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2";"IC50";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"13.81";"0.26";"2.71";"7.29";"0";"CHEMBL5371806";"Inhibition of PD-I/PD-L1 interaction (unknown origin)";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5370551";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"";"INHIBITOR";"";"1.4"
"CHEMBL5413186";"";"None";"864.69";"2";"8.51";"GS-4224";"CS(=O)(=O)c1cncc(CCc2nc(OCc3cccc(-c4cccc(-c5ccc6c(c5)C[C@H](N)C6)c4Cl)c3Cl)c(Br)cc2CN2CCCC[C@@H]2C(=O)O)c1";"IC50";"'='";"0.09";"nM";"10.05";"";"";"UO_0000065";"11.62";"0.25";"1.54";"7.40";"0";"CHEMBL5390065";"Inhibition of human PD-L1/PD-L1 interaction incubated for 15 mins by TR-FRET assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5385973";"1";"Scientific Literature";"RSC Med Chem";"2024";"None";"TIME = 0.25 hr";"INHIBITOR";"";"0.09"
"CHEMBL4635932";"";"None";"571.07";"2";"6.27";"NT11";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN[C@H](C(=O)O)[C@@H](C)O)cc2Cl)cccc1-c1ccccc1";"IC50";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"14.09";"0.27";"1.78";"7.20";"0";"CHEMBL4621696";"Inhibition of human PD1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4619786";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"9.0"
"CHEMBL5440260";"";"None";"396.40";"0";"3.99";"S1-7";"CC(=O)COc1ccc2c(c1)C(=O)N(c1cccc(-c3ccccc3)c1C#N)C2=O";"IC50";"'='";"249.4";"nM";"6.60";"";"";"UO_0000065";"16.66";"0.30";"2.61";"7.55";"0";"CHEMBL5317690";"Inhibition of europium-labeled PD-1/biotinylated PD-L1 interaction (unknown origin) preincubated for 15 mins with PD-L1 followed by PD-1 addition and measured after 90 mins by TR-FRET assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5316293";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.75 hr";"INHIBITOR";"";"249.4"
"CHEMBL5423192";"";"None";"426.47";"0";"3.94";"S2-5";"Cc1c(-c2ccccc2)cccc1N1C(=O)c2ccc(C(=O)N3CCOCC3)cc2C1=O";"IC50";"'='";"1952.0";"nM";"5.71";"";"";"UO_0000065";"13.39";"0.24";"1.77";"8.53";"0";"CHEMBL5317690";"Inhibition of europium-labeled PD-1/biotinylated PD-L1 interaction (unknown origin) preincubated for 15 mins with PD-L1 followed by PD-1 addition and measured after 90 mins by TR-FRET assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5316293";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.75 hr";"INHIBITOR";"";"1952.0"
"CHEMBL5404396";"";"None";"463.56";"0";"3.10";"S3-6";"Cc1c(-c2ccccc2)cccc1N1C(=O)c2ccc(CNCCNS(C)(=O)=O)cc2C1=O";"IC50";"'='";"968.3";"nM";"6.01";"";"";"UO_0000065";"12.97";"0.25";"2.91";"6.29";"0";"CHEMBL5317690";"Inhibition of europium-labeled PD-1/biotinylated PD-L1 interaction (unknown origin) preincubated for 15 mins with PD-L1 followed by PD-1 addition and measured after 90 mins by TR-FRET assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5316293";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.75 hr";"INHIBITOR";"";"968.3"
"CHEMBL4638574";"";"None";"452.60";"1";"5.54";"CET9";"Cc1c(/C=C/C(=O)c2cc(CN3CCN(C4CC4)CC3)ccc2O)cccc1-c1ccccc1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4621696";"Inhibition of human PD1/PDL1 protein-protein interaction by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4619786";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";"";"20.0"
"CHEMBL4784578";"";"None";"470.57";"1";"5.00";"A24";"COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)ccc1CN1CCCC[C@@H]1C(=O)O";"IC50";"'='";"1059.0";"nM";"5.97";"";"";"UO_0000065";"12.70";"0.23";"0.98";"8.53";"0";"CHEMBL4682311";"Inhibition of PD-1/PDL1 interaction (unknown origin) by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4680115";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"1059.0"
"CHEMBL5401124";"";"None";"570.70";"2";"5.68";"7";"Cc1c(COc2ccc(CN3CCNCC3)c(OCc3cn(-c4cccc(C#N)c4)nn3)c2)cccc1-c1ccccc1";"IC50";"'='";"8520.0";"nM";"5.07";"";"";"UO_0000065";"8.88";"0.16";"-0.61";"5.75";"0";"CHEMBL5390060";"Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5385973";"1";"Scientific Literature";"RSC Med Chem";"2024";"None";"TIME = 0.25 hr";"INHIBITOR";"";"8.52"
"CHEMBL4776498";"";"None";"1114.32";"None";"None";"23";"CC(C)C[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O";"IC50";"'='";"27500.0";"nM";"4.56";"";"";"UO_0000065";"4.09";"None";"None";"None";"0";"CHEMBL4670082";"Inhibition of PD1-Tag2/PD-L1-Tag1 (unknown origin) protein-protein interaction preincubated for 15 mins followed by addition of anti-Tag1-Eu3+ and anti-Tag2-XL665 measured after 3 hrs by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4665770";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 3.25 hr";"INHIBITOR";"";"27.5"
"CHEMBL4592968";"";"None";"388.47";"0";"4.56";"35";"COc1cc2oc(-c3cccc(-c4ccccc4)c3C)nc2cc1CNCCO";"IC50";"'<='";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4330228";"Inhibition of recombinant human PD1 (25 to 167 residues)/human PDL1 (19 to 238 residues) interaction after 40 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4330055";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"";"100.0"
"CHEMBL5420473";"";"None";"454.53";"0";"4.90";"S3-12";"Cc1c(-c2ccccc2)cccc1N1C(=O)c2ccc(CN3CCCC[C@H]3C(=O)O)cc2C1=O";"IC50";"'='";"2113.0";"nM";"5.67";"";"";"UO_0000065";"12.49";"0.23";"0.78";"7.28";"0";"CHEMBL5317690";"Inhibition of europium-labeled PD-1/biotinylated PD-L1 interaction (unknown origin) preincubated for 15 mins with PD-L1 followed by PD-1 addition and measured after 90 mins by TR-FRET assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5316293";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.75 hr";"INHIBITOR";"";"2113.0"
"CHEMBL5091096";"";"None";"533.63";"1";"3.93";"A24";"Cc1c(COc2ccc(CN3CCC[C@H]3C(=O)N(C)CC(O)CO)cc2[N+](=O)[O-])cccc1-c1ccccc1";"IC50";"'='";"9.98";"nM";"8.00";"";"";"UO_0000065";"14.99";"0.28";"4.07";"6.87";"0";"CHEMBL5034139";"Inhibition of human PD-1/PD-L1 interaction assessed as disruption of PD-1/PD-L1 complex incubated for 2 hrs by Tag-1 Eu3+ and anti-Tag2-XL665 based HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5033993";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.0 hr";"INHIBITOR";"";"9.98"
"CHEMBL5406801";"";"None";"536.07";"2";"5.26";"4d";"COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCCC(C(=O)NN(C)C)C1";"IC50";"'='";"37.04";"nM";"7.43";"";"";"UO_0000065";"13.86";"0.27";"2.17";"11.75";"0";"CHEMBL5331037";"Inhibition of human PD-1/PDL1 interaction incubated for 1 hr by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5329225";"1";"Scientific Literature";"ACS Med Chem Lett";"2024";"None";"TIME = 1.0 hr";"INHIBITOR";"";"37.04"
"CHEMBL5439104";"";"None";"493.99";"1";"5.75";"5a";"COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CN1CCC(C(=O)O)CC1";"IC50";"'<'";"0.5";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5331037";"Inhibition of human PD-1/PDL1 interaction incubated for 1 hr by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5329225";"1";"Scientific Literature";"ACS Med Chem Lett";"2024";"None";"TIME = 1.0 hr";"INHIBITOR";"";"0.5"
"CHEMBL5418851";"";"None";"972.03";"2";"14.03";"A16";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CNC3CCCCC3)cc2Cl)cccc1-c1cccc2c(Oc3cc(OCc4cccc(C#N)c4)c(CNC4CCCCC4)cc3Cl)ncnc12";"IC50";"'='";"166.7";"nM";"6.78";"";"";"UO_0000065";"6.97";"0.13";"-7.25";"5.05";"0";"CHEMBL5338518";"Inhibition of PD-1/PD-L1 interaction (unknown origin) incubated for 60 min by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5335863";"1";"Scientific Literature";"ACS Med Chem Lett";"2024";"None";"TIME = 1.0 hr";"INHIBITOR";"";"166.7"
"CHEMBL4862617";"";"None";"481.98";"0";"3.62";"8f";"COc1cc(-c2cccc(-c3ccc4c(c3)OCCO4)c2Cl)ccc1CNCCNC(=O)CN";"IC50";"'<'";"1.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4836819";"Inhibition of human PD1/PDL1 protein-protein interaction assessed as undissociated complex after 2 hrs by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4834474";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.0 hr";"INHIBITOR";"";"1.0"
"CHEMBL4638536";"";"None";"624.10";"2";"5.61";"BMS-1006";"Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CNC(C)(CO)C(=O)O)cc2Cl)cccc1-c1cnc2ccccc2n1";"IC50";"'='";"118.5";"nM";"6.93";"";"";"UO_0000065";"11.10";"0.21";"1.32";"4.60";"1";"CHEMBL5343318";"Inhibition of recombinant human C-terminal IG-tagged PD1 (25 to 167 residues) to human C-terminal His-tagged PD-L1 (18 to 239 residues) protein-protein interaction expressed in HEK-293T cells incubated for 15 mins by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5338801";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 0.25 hr";"INHIBITOR";"";"118.5"
"CHEMBL5436818";"";"None";"525.99";"2";"6.93";"3c";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(C=O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5337854";"Inhibition of PD-1 binding to human PD-L1 by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5335834";"1";"Scientific Literature";"J Med Chem";"2024";"None";"";"";"";"5000.0"
"CHEMBL5436822";"";"None";"547.01";"1";"4.40";"4m";"Cc1c(COc2cc(OCc3ccnc(C#N)c3)c(CN[C@H](CO)C(=O)O)cc2Cl)cccc1-n1cccc1";"IC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"15.03";"0.29";"3.82";"6.34";"0";"CHEMBL5337854";"Inhibition of PD-1 binding to human PD-L1 by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5335834";"1";"Scientific Literature";"J Med Chem";"2024";"None";"";"INHIBITOR";"";"6.0"
"CHEMBL5436514";"";"None";"630.10";"2";"5.39";"5a";"Cc1c(COc2cc(OCc3ccnc(C#N)c3)c(CN(C)[C@H](CO)C(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2";"IC50";"'='";"6.2";"nM";"8.21";"";"";"UO_0000065";"13.03";"0.25";"2.82";"6.11";"0";"CHEMBL5337854";"Inhibition of PD-1 binding to human PD-L1 by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5335834";"1";"Scientific Literature";"J Med Chem";"2024";"None";"";"INHIBITOR";"";"6.2"
"CHEMBL5427156";"";"None";"576.65";"2";"2.75";"B6";"COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCc1cn([C@@H]2OC[C@@H](O)[C@@H](O)[C@H]2O)nn1";"IC50";"'='";"206.0";"nM";"6.69";"";"";"UO_0000065";"11.59";"0.22";"3.94";"4.76";"0";"CHEMBL5343296";"Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5338801";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 0.25 hr";"INHIBITOR";"";"206.0"
"CHEMBL5407204";"";"None";"665.75";"2";"4.26";"B22";"COc1nc(OCc2cccc(-c3ccccc3)c2C)ccc1CNCc1cn([C@@H]2O[C@@H]3CO[C@@H](c4ccccc4)O[C@H]3[C@H](O)[C@H]2O)nn1";"IC50";"'='";"460.5";"nM";"6.34";"";"";"UO_0000065";"9.52";"0.18";"2.08";"4.45";"0";"CHEMBL5343296";"Inhibition of PD-1/PD-L1 (unknown origin) interaction incubated for 15 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5338801";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 0.25 hr";"INHIBITOR";"";"460.5"
"CHEMBL4782470";"";"None";"722.16";"2";"7.13";"P14";"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)N3CCNCC3)cc2Cl)cccc1-c1ccccc1.Cl.Cl";"IC50";"'='";"89.6";"nM";"7.05";"";"";"UO_0000065";"10.86";"0.20";"-0.08";"9.06";"0";"CHEMBL4706041";"Inhibition of PD-1/PDL1 (unknown origin) measured after 2 hrs by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4699660";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 2.0 hr";"INHIBITOR";"";"89.6"
"CHEMBL5427239";"";"None";"608.69";"2";"5.70";"BMS-1001";"Cc1cc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2C)cc(OCc2cccc(C#N)c2)c1CNC(C)(CO)C(=O)O";"IC50";"'='";"2.25";"nM";"8.65";"";"";"UO_0000065";"14.21";"0.26";"2.95";"6.64";"0";"CHEMBL5390069";"Inhibition of human PD-1/PD-L1 interaction overexpressed in human HEK293T cells by flow cytometry analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293T";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5385973";"1";"Scientific Literature";"RSC Med Chem";"2024";"None";"";"INHIBITOR";"";"2.25"
"CHEMBL5397229";"";"None";"556.06";"2";"6.69";"NP-19";"Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CNC(C)(C)C(=O)O)cc2Cl)cccc1-c1ccccc1";"IC50";"'='";"2.7";"nM";"8.57";"";"";"UO_0000065";"15.41";"0.29";"1.88";"8.20";"0";"CHEMBL5390071";"Inhibition of PD-1/PD-L1 interaction (unknown origin) by AlphaLISA assay relative to control";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5385973";"1";"Scientific Literature";"RSC Med Chem";"2024";"None";"";"INHIBITOR";"";"2.7"
"CHEMBL5401990";"";"None";"482.96";"0";"4.33";"B2";"COc1nc(O[C@H]2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CNCCO";"IC50";"'='";"10.2";"nM";"7.99";"";"";"UO_0000065";"16.55";"0.32";"3.66";"9.74";"0";"CHEMBL5371943";"Inhibition of PD-1/PD-L1 (unknown origin) protein-protein interaction incubated for 15 mins by TR-FRET assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5370555";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 0.25 hr";"INHIBITOR";"";"10.2"
"CHEMBL4877245";"";"None";"431.52";"0";"3.04";"A13";"O=C(c1ncc(CNCCO)s1)N1CCc2c(-c3ccc4nccnc4c3)cccc21";"IC50";"'='";"1002.0";"nM";"6.00";"";"";"UO_0000065";"13.90";"0.26";"2.96";"6.58";"0";"CHEMBL4809423";"Inhibition of PD1/PD-L1 (unknown origin) protein-protein interaction measured after 135 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4808185";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.25 hr";"INHIBITOR";"";"1002.0"
"CHEMBL4854112";"";"None";"726.13";"2";"3.95";"43";"Cc1c(-c2ccc3c(c2)OCCO3)cccc1C(F)(F)Oc1cc(OCc2ccnc(C#N)c2)c(CN[C@@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)cc1Cl";"IC50";"'='";"10.2";"nM";"7.99";"";"";"UO_0000065";"11.01";"0.21";"4.04";"4.55";"0";"CHEMBL4841996";"Inhibition of PD-1/PD-L1 interaction (unknown origin) by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL4840360";"1";"Scientific Literature";"J Med Chem";"2021";"None";"";"INHIBITOR";"";"10.2"
"CHEMBL5434970";"";"None";"396.49";"0";"4.07";"N7";"OCCNCc1cnc2c(N3CCc4c(-c5ccccc5)cccc43)nccc2c1";"IC50";"'='";"31.7";"nM";"7.50";"";"";"UO_0000065";"18.91";"0.34";"3.43";"12.24";"0";"CHEMBL5324321";"Inhibition of PD-1/PD-L1 (unknown origin) protein-protein interaction incubated for 105 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5321280";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.75 hr";"INHIBITOR";"";"31.7"
"CHEMBL5434370";"";"None";"509.57";"1";"4.21";"N31";"O=C(O)[C@@H]1CCCN1Cc1cnc2c(N3CCc4c(-c5ccc6c(c5)OCCO6)cccc43)ncnc2c1";"IC50";"'='";"15.8";"nM";"7.80";"";"";"UO_0000065";"15.31";"0.28";"3.59";"7.73";"0";"CHEMBL5324321";"Inhibition of PD-1/PD-L1 (unknown origin) protein-protein interaction incubated for 105 mins by HTRF assay";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4523993";"Programmed cell death protein 1/Programmed cell death 1 ligand 1";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL5321280";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 1.75 hr";"INHIBITOR";"";"15.8"
